최종순위,채널ID,채널명,대표상위세그먼트,대표하위세그먼트,구독자수,한국채널추정여부,최근평균조회수,최근평균참여율,최근라이브비율,채널력점수,성장성점수,팬밀도점수,라이브친화점수,실전성점수,최종점수,액션버킷,치지직활동여부,SOOP활동여부,타플랫폼활동여부,최종제외여부,최근30일_업로드수,최근30일_평균조회수,최근30일_평균참여율,최근30일_라이브비율,직전30일_업로드수,직전30일_평균조회수,직전30일_평균참여율,직전30일_라이브비율,최근7일_업로드수,최근7일_평균조회수,최근7일_평균참여율,최근7일_라이브비율,직전7일_업로드수,직전7일_평균조회수,직전7일_평균참여율,직전7일_라이브비율,30일_조회수성장률,30일_참여율성장률,30일_업로드수성장률,30일_라이브비율차이,7일_조회수성장률,7일_참여율성장률,7일_업로드수성장률,7일_라이브비율차이,성장성수집영상수,30일_조회수성장률_pct,30일_참여율성장률_pct,30일_업로드수성장률_pct,7일_조회수성장률_pct,7일_참여율성장률_pct,성장성점수_proxy_raw,성장성신뢰도,성장성점수_proxy,성장성신뢰도등급
1607,UCY6SVGjNsJubhuUI7sQGHTQ,미사키 하루 (MISAKI HARU),음악·보이스형,커버,3800.0,1,2750.4,0.0547196620825816,0.0,0.4110254329004329,,0.2007575757575757,0.5857683982683982,1.0,0.4544146825396826,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1608,UCklhC7JCcq3cfG9W6yunINQ,겜타벅스,음악·보이스형,ASMR보이스,82400.0,1,77831.8,0.0197906491118144,0.0,0.2336444805194805,0.2125929849129547,0.6433982683982684,0.5464416490258516,1.0,0.4543751808115537,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1609,UCYVbNFh7KOpn7QHZAgiOWRg,여우무침,게임 실황형,롤,16200.0,1,15277.0,0.0328971844629083,0.0,0.2363771645021644,0.4527305995918538,0.3988095238095238,0.5464416490258516,1.0,0.4539455693297632,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1610,UCX1sPxHo0ek2Tq56U08lJDA,까룽 Karung / KR VTUBER Ch.,버츄얼 퍼포먼스형,버튜버,1160.0,1,88.1,0.0645969495944578,0.9,0.7516910173160173,0.3008079139661394,0.1385281385281385,0.3726838439512814,1.0,0.453659344045266,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1611,UColWmQaXpotDmvKiAvejZxw,싯포 しっぽ,,커버기타,2710.0,1,3597.6666666666665,0.0578315835122344,0.0,0.4352272727272727,,0.1742424242424242,0.5857683982683982,1.0,0.4536435786435785,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1612,UCnB2d939085ACsYjzPEbqmw,멜랑 Melang,음악·보이스형,커버,4380.0,1,1512.6,0.0987732940686084,0.0,0.556344696969697,,0.053030303030303,0.5857683982683982,1.0,0.4536120129870129,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1613,UCwzjZoIBQawaVLOnQZqfE4w,마쫀쿠,음악·보이스형,애니송커버,3240.0,1,112221.0,0.0543153383667371,0.0,0.4053165584415584,,0.204004329004329,0.5857683982683982,1.0,0.4535939754689755,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1614,UCDJrfds6n1U8U8itaDF4rcA,유히로 Yuhiro,음악·보이스형,ASMR보이스,432000.0,1,30917.666666666668,0.0337821398489441,0.0,0.2496617965367965,,0.3836580086580086,0.5857683982683982,0.94,0.4535936147186146,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1615,UCzNWQmKUHlhsyQQz3N1hMvw,히루히루 HeeRu,음악·보이스형,ASMR,129000.0,1,59004.333333333336,0.0322807294115876,0.0,0.2348079004329004,0.44387735865994,0.4069264069264069,0.5464416490258516,1.0,0.4533691638586896,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1616,UCZCQ89t8HyeLkv4nGVtPwqQ,엘리 Ellie 【에스더】,음악·보이스형,성우,26000.0,1,15633.333333333334,0.0425828241688341,0.0,0.3268262987012987,,0.2808441558441558,0.5857683982683982,1.0,0.4530438311688312,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1617,UCFQ_1q1xTuE7WRB1BcDTddQ,선우현 SUN WOOHYUN,,서브컬쳐게임,3630.0,1,5179.333333333333,0.0451038295861308,0.6666666666666666,0.5648944805194805,0.3676093825741934,0.2646103896103896,0.3577010318448674,1.0,0.4529337179527459,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1618,UCpE0XP_oEADNsmF4k3cyQBg,뿡단장 김도희,게임 실황형,니케,12100.0,1,8374.666666666666,0.0312597643741056,1.0,0.2797348484848484,0.548050533522445,0.4285714285714285,0.2557205273257177,1.0,0.4524472817435381,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1619,UC2DH2DShXCf-3YXOQiX2_Lw,원붕이즈굿,,서브컬쳐게임,153000.0,1,2902.0,0.0490409690881945,0.3333333333333333,0.4131628787878788,0.6207137171822354,0.2321428571428571,0.2387938456541573,1.0,0.4523239401263663,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1620,UC7Vx9IZxvVm6zc0y8_I02Nw,OORT,버츄얼 퍼포먼스형,버튜버,1140.0,1,580.3333333333334,0.0724006314605769,0.0,0.7029897186147187,0.2609998127691443,0.1114718614718614,0.5530256306025328,1.0,0.451819192804311,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1621,UCOYfJSNZZUavqGWC5fU8GwQ,묘현,버츄얼 퍼포먼스형,버튜버,16700.0,1,15915.0,0.0591815844773302,0.0,0.4249594155844155,0.4861513073244882,0.1682900432900433,0.5464416490258516,1.0,0.4518164389036145,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1622,UC5ScPjbt-a97AJO7SBj6nAg,Wall Su,게임 실황형,롤,733000.0,1,138082.33333333334,0.0300420150839927,0.0,0.1888122294372294,0.4360859261387099,0.4475108225108225,0.6280274943731649,0.895,0.4518063686776652,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1623,UCsu9y1lBs0e9weRvDZhfkbQ,P도플,게임 실황형,발로란트,12900.0,1,1475.1,0.0313707916133239,0.0,0.3920725108225108,0.2595788673644649,0.4264069264069264,0.5464416490258516,1.0,0.4514808235023533,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1624,UCg0OOY_lDzIEwOL3za-SpfQ,쇼카,버츄얼 퍼포먼스형,버튜버,1790.0,1,3743.0,0.0593168521231267,0.3333333333333333,0.6980248917748918,0.3944307797267455,0.1677489177489177,0.2407727860301066,1.0,0.4511670652171548,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1625,UC-OZRE6tL3on-o2ZJqRtkRQ,뮤라코 Myurako,창작·비주얼형,코스프레,12800.0,1,9195.0,0.0384579466053232,0.0,0.277245670995671,,0.323051948051948,0.5857683982683982,1.0,0.4505862193362193,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1626,UCdl7fNJrwfvQOB2u9Fw48dQ,고뚜기,음악·보이스형,커버,17300.0,1,17807.0,0.0342581081798282,0.0,0.2226190476190476,,0.3771645021645021,0.5857683982683982,1.0,0.4504148629148628,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1627,UCK72hqlUxI_E5VwL4cy8-ww,웅이woongei,음악·보이스형,ASMR보이스,722000.0,1,60618.2,0.0315341285950173,0.0,0.2184388528138527,,0.4226190476190476,0.5857683982683982,0.895,0.4501729797979798,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1628,UCo9RaVv1c19vaZA2TIFEGYg,운순둥,창작·비주얼형,코스프레,33800.0,1,59808.0,0.0644088602835255,0.0,0.4577786796536796,,0.1406926406926407,0.5857683982683982,1.0,0.4499774531024531,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1629,UCVUJGlcgbkjpJvTCDj2zzEQ,메에,음악·보이스형,보컬로이드JPOP커버,2850.0,1,2465.0,0.0933094298622098,0.0,0.5379734848484848,,0.060064935064935,0.5857683982683982,1.0,0.4498331529581529,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1630,UC410SiAWKSKTcVabhuX79mA,Hida ASMR 히다,음악·보이스형,ASMR보이스,18900.0,1,18818.33333333333,0.0435990512995162,0.0,0.3252840909090909,,0.2721861471861472,0.5857683982683982,1.0,0.4496437590187589,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1631,UCvvoamBxo07NYYo7LGIjMRw,기사 샬롯,게임 실황형,롤,12800.0,1,8127.333333333333,0.0474078998616369,0.0,0.3951704545454545,0.4304197561895186,0.244047619047619,0.5464416490258516,1.0,0.4493757047995258,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1632,UC3QsCXXj8b3uu9Elki3TE3A,존이냐박이냐,,커버기타,403000.0,1,648682.3333333334,0.0291052280853894,0.0,0.1553436147186147,,0.4637445887445887,0.5857683982683982,0.94,0.4488497474747475,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1633,UCuSIjVPnbZLGUahBI9dx0mg,디짐,음악·보이스형,애니송커버,11700.0,1,751.1,0.133383219764862,0.0,0.5711715367965368,,0.0238095238095238,0.5857683982683982,1.0,0.4488140331890332,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1634,UCwBLmucj95pImeUQekcWr0A,피집사다제 Pijipsa_StelLivefan,,음악기타,25000.0,1,48103.333333333336,0.0239564693574857,0.0,0.1537472943722943,,0.558982683982684,0.5857683982683982,0.7,0.4480636724386724,검증필요,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1635,UCEg24oF81p-THPtp3otdmTA,아야,,게임기타,69600.0,1,58414.9,0.0268862326229706,0.0,0.1221455627705627,0.4360380497555312,0.5027056277056277,0.5464416490258516,1.0,0.4471885574118082,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1636,UCr1I3uFDnb-va1ThpyXoGfg,flowpli,음악·보이스형,애니송커버,3380.0,1,1810.3,0.115777974722397,0.0,0.5574540043290043,,0.0319264069264069,0.5857683982683982,1.0,0.44694715007215,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1637,UCnY1K41u6VK5xtmlwkZ8WxA,옐링ᰔ,음악·보이스형,보컬로이드JPOP커버,11400.0,1,16097.666666666666,0.0868321600702712,0.0,0.515827922077922,,0.0714285714285714,0.5857683982683982,1.0,0.4462391774891774,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1638,UCb-Yb2q-6pa8M2e841l2FKA,S10N,버츄얼 퍼포먼스형,버튜버,1140.0,1,177.33333333333334,0.0886319349660494,0.0,0.9048701298701298,0.0810241527803781,0.0665584415584415,0.5530256306025328,1.0,0.4460670256426172,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1639,UCV9JerG8vhy1GZZoWBi84rg,와이랩 아카데미,게임 실황형,마인크래프트,16700.0,1,3637.6666666666665,0.0671216366379883,0.3333333333333333,0.4378382034632034,0.5683053854946527,0.1277056277056277,0.4162515498618929,1.0,0.4459000366451549,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1640,UC_VQgk6XwE7t8VFuJCMUdIw,권온도 ondo asmr,음악·보이스형,ASMR,65400.0,1,30884.0,0.0357981066934343,0.0,0.2728490259740259,0.4295196801857603,0.3533549783549783,0.5464416490258516,1.0,0.4458971684825689,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1641,UCe4SwGmyN6rN154PgCRJKlA,아쿠루 ch.,음악·보이스형,커버,17000.0,1,14076.5,0.0478878049668662,0.0,0.5473890692640693,0.2653125130911985,0.2408008658008658,0.5464416490258516,1.0,0.4453418593929111,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1642,UCKLcMrZs89XiYmwlA5Tzm3Q,밀크티콩,음악·보이스형,ASMR보이스,2930.0,1,380.3333333333333,0.1028857655207129,0.6666666666666666,0.7480384199134199,0.3404519530572062,0.0465367965367965,0.4102568826381192,1.0,0.4452953247725735,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1643,UCeskatsEme935-hFw1a82Jg,방구석닌자 특촬 채널,창작·비주얼형,코스프레,5690.0,1,1293.6666666666667,0.0458958083597897,0.6666666666666666,0.5601731601731602,0.4717400671466274,0.2591991341991342,0.149804570508039,1.0,0.4452487759559363,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1644,UCvqaWntfsfUayQGHSH_wsBw,위도 W2RDØ,음악·보이스형,성우더빙,28000.0,1,18002.0,0.0444334791929889,0.0,0.3160308441558441,,0.2678571428571428,0.5857683982683982,1.0,0.445116341991342,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1645,UChTByHpahEOxVXzp8csERhg,현서라이브,창작·비주얼형,코스프레,56600.0,1,3999.6666666666665,0.0574284240107979,0.0,0.4052083333333334,,0.178030303030303,0.5857683982683982,1.0,0.4448998917748918,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1646,UCvZX-kBOoY8fEVM43pLA-jA,프나가나라다,음악·보이스형,보컬로이드JPOP커버,3690.0,1,6744.0,0.109767319462289,0.0,0.5453598484848484,,0.0378787878787878,0.5857683982683982,1.0,0.4448998917748918,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1647,UCvd5VF4-mcNVLltNSQPe4kg,봄이 오는 길목에서,음악·보이스형,ASMR보이스,1430.0,1,9889.333333333334,0.0869664153366326,0.0,0.4832386363636364,0.4971856167375835,0.0703463203463203,0.5464416490258516,1.0,0.4446588907157628,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1648,UC7nBXEUBn6f-FrstEHn8Gog,Maylily ASMR,음악·보이스형,ASMR,101000.0,1,120620.33333333331,0.0349692931166816,0.0,0.2130005411255411,,0.3668831168831168,0.5857683982683982,1.0,0.4437815656565655,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1649,UCiSU1dQPThrrYzWES9w1U6Q,사라당 Saradang ASMR,음악·보이스형,ASMR,36300.0,1,11548.0,0.0390715053208134,0.0,0.2635822510822511,,0.3154761904761904,0.5857683982683982,1.0,0.4435064935064934,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1650,UCM4cvav8MFLRiVnYLsCZSXA,햄토끼키우기,음악·보이스형,커버,3170.0,1,1891.6666666666667,0.0763819681062971,0.0,0.4799783549783549,,0.099025974025974,0.5857683982683982,1.0,0.4434884559884559,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1651,UCmdJDKGQAhDBLBDj6lhe7Lw,검파루,버츄얼 퍼포먼스형,버튜버,8420.0,1,8543.6,0.0580820209718241,0.4,0.607913961038961,0.5487987516233085,0.1731601731601731,0.0724857894189928,1.0,0.4433410898684595,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1652,UC1vWCOwjpLJQuhHVcWb5yhQ,이훈상,,배그,38600.0,1,166567.66666666666,0.0285430172946937,0.0,0.1040854978354978,,0.474025974025974,0.5857683982683982,1.0,0.4431908369408369,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1653,UCZBZhgVjq0OEPb34SEsLi6g,하나츠,음악·보이스형,성우더빙,16400.0,1,10476.333333333334,0.0384307000689351,0.0,0.2542748917748917,,0.3235930735930736,0.5857683982683982,1.0,0.443109668109668,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1654,UC3wA0h62pmP7wxSGRNMQTvQ,삐야기,음악·보이스형,애니송커버,749000.0,1,54622.0,0.0329103515938345,0.3333333333333333,0.3506493506493506,0.5468269927048361,0.3982683982683982,0.1947378482394819,0.895,0.4426468626415686,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1655,UCszFjh7CEfwDb7UUGb4RzCQ,짤툰,음악·보이스형,성우더빙,3220000.0,1,497003.0,0.0216261662446004,0.0,0.1518262987012986,0.3957327181218095,0.6055194805194806,0.4584665507296523,0.85,0.442039606945095,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1656,UCdDsZ4aVcVt68oaypo3Revw,랑이오빠,창작·비주얼형,일러스트리깅,5350.0,1,1618.3333333333333,0.0296494312831043,0.6666666666666666,0.5430871212121212,0.24624679078619,0.4523809523809524,0.2086747177877628,1.0,0.4417299237629803,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1657,UCVBvhSJqFGP4Eth8_5BBKBg,김크랫,게임 실황형,발로란트,15900.0,1,1775.0,0.0234289342506903,1.0,0.3973755411255411,0.1878274295768326,0.5698051948051948,0.3519540024928362,1.0,0.4415451417508176,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1658,UCYHHkrDQ37X_F86ALm3f54g,플뽀리,음악·보이스형,성우더빙,1680.0,1,3569.0,0.1376324861382614,0.0,0.4633658008658008,0.5499341699731294,0.0211038961038961,0.5464416490258516,1.0,0.4405672140895843,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1659,UCpqXnVrXZchs6h199puJC5g,한애 羽,음악·보이스형,보컬로이드JPOP커버,1040.0,1,84920.0,0.081289222021775,0.0,0.4856737012987012,,0.0844155844155844,0.5857683982683982,1.0,0.4405167748917749,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1660,UCbwccxERsA8vUT6UGM5WZFA,Stoney Choi,음악·보이스형,ASMR,3910000.0,1,5735448.333333333,0.0231248747342892,0.0,0.0234983766233765,0.4951899196275217,0.5746753246753247,0.5464416490258516,0.85,0.4403071525854335,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1661,UC_0tYlUPms4Whn0hn56ibbw,소박이오,음악·보이스형,커버,1400.0,1,24830.0,0.0287795405914769,0.1,0.3482413419913419,,0.4718614718614718,0.1674783549783549,1.0,0.4401966089466089,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1662,UCnmeME7qmJQFx4hz1nc_aPw,요다찡,음악·보이스형,애니송커버,4310.0,1,3057.333333333333,0.035690516447733,1.0,0.5021509740259741,0.3931364716302506,0.3560606060606061,0.181654116797701,1.0,0.4400851304488629,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1663,UCYy0mTztHifLl_hCeoj45Yw,엘레나조아요,버츄얼 퍼포먼스형,버튜버,3550.0,1,27943.0,0.0856044092250056,0.0,0.533495670995671,0.4193503089309117,0.0746753246753246,0.5530256306025328,1.0,0.4398341707408567,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1664,UCFx-7dIGXBOdHj287BFi34Q,엔써입니닷,창작·비주얼형,코스프레,1450.0,1,21115.0,0.0659757119053623,0.0,0.4335362554112554,,0.1331168831168831,0.5857683982683982,1.0,0.4393713924963925,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1665,UCkM7CsidMgbfKLZ2bweX4Sg,미 쯔,,음악기타,27400.0,1,49013.0,0.0382282728918308,0.0,0.1920183982683982,0.5114303368702011,0.3257575757575757,0.5464416490258516,1.0,0.4392678250779215,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1666,UCt_LORDeiBvQKN8EerXbNww,오니차니,음악·보이스형,보컬로이드JPOP커버,6320.0,1,31.666666666666668,0.099551414768806,0.0,0.6687364718614719,0.3090381634619412,0.0514069264069264,0.5464416490258516,1.0,0.4392616377864626,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1667,UCYUs6aFdjyhU7J94Tl6yf9Q,너무 예쁘차나,,음악기타,1350.0,1,7096.5,0.097000137800643,0.0,0.5096996753246753,,0.0562770562770562,0.5857683982683982,1.0,0.4391459235209234,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1668,UCo3aKzEWqpLTakCJlUe7zoQ,김캡쳐 (중고명품),음악·보이스형,성우,26100.0,1,16723.0,0.026273257617046,1.0,0.233603896103896,0.4975393035183156,0.5146103896103896,0.1820793189258062,1.0,0.4387502951470213,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1669,UCMDjl5dLr7PBpVpQ5ArD9Ng,Mion(魅音) japaneseASMR,음악·보이스형,ASMR,17700.0,1,13343.5,0.0350216037697394,0.1,0.3484172077922078,0.551662507405878,0.3663419913419913,0.1446635990418193,1.0,0.4383049664912921,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1670,UC4h4ordWME9rE3qmI96Lr8A,Kuko__Ne,,서브컬쳐게임,10900.0,1,1418.0,0.1102158523692908,0.0,0.5264204545454546,,0.0362554112554112,0.5857683982683982,1.0,0.438045634920635,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1671,UCdtLrhj_Noe6JDQfsciC2qA,우기의 923번째 머리카락 (삭발예정),음악·보이스형,보컬로이드JPOP커버,4700.0,1,6308.0,0.1346946139029437,0.0,0.5390827922077922,,0.0216450216450216,0.5857683982683982,1.0,0.4373962842712842,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1672,UCgr_2yzDXL34EwXMEHEYVSg,ASMR Crush on 9,음악·보이스형,ASMR보이스,722000.0,1,30388.0,0.0357160261406034,0.0,0.2476596320346319,,0.354978354978355,0.5857683982683982,0.895,0.437366341991342,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1673,UCR2ewkvkLCgtZxlgPc9z1OQ,다이쿠,버츄얼 퍼포먼스형,버튜버,7480.0,1,917.6666666666666,0.0707234024835316,0.0,0.5754193722943722,0.328760839512379,0.1152597402597402,0.5464416490258516,1.0,0.4368262353705006,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1674,UCvjk_5hq5EvpBdAyGVwqCaQ,요조숙녀 두팔짱,음악·보이스형,ASMR,473000.0,1,452013.0,0.0224054200234399,0.0,0.0460633116883116,0.4080140577030107,0.5892857142857143,0.5464416490258516,0.94,0.4368070182731369,제외,0,0,0,True,1.0,134212.0,0.03517569218847793,0.0,,,,,1.0,134212.0,0.03517569218847793,0.0,,,,,,,,,,,,,1.0,,,,,,,0.125,,낮음
1675,UC1IX083pPBnLiRDxfYeKjcg,밍턴 Mingturn,음악·보이스형,성우더빙,39200.0,1,9900.666666666666,0.0415842641938163,0.0,0.2725108225108225,,0.2862554112554112,0.5857683982683982,1.0,0.4367424242424242,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1676,UCz8tMU9y5X-hO4vmo3wRn_A,성우마켓,음악·보이스형,성우더빙,1390.0,1,682.2,0.3134576288249115,0.9,0.8049512987012987,0.384973997139386,0.0027056277056277,0.2562411489896723,1.0,0.436593903235029,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1677,UCrEJrx_w6gc5fp7xpztJk7g,式代りりかちゃんねる,,서브컬쳐게임,4090.0,1,39.6,0.2319070544818738,0.9,0.6856466450216451,0.4304544665673231,0.0054112554112554,0.3746942032036917,1.0,0.4365822222306096,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1678,UCBREEK5jXxDOgBD4yKNhJgQ,하땃쥐 Hatachi,버츄얼 퍼포먼스형,버튜버,56700.0,1,52959.66666666666,0.0310204896290275,0.0,0.1432629870129869,0.4427730599591853,0.4323593073593073,0.5464416490258516,1.0,0.4365650859367477,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1679,UCaCZSrBILC5F__sIIUYgtVw,달동네꽃비와 클레이,음악·보이스형,애니송커버,436000.0,1,778885.6666666666,0.0330405347958375,0.0,0.151663961038961,0.4944737188579089,0.3955627705627705,0.5464416490258516,0.94,0.4363913599687878,제외,0,0,0,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1680,UCMXZKWxqT2JD7kSvStwaTqw,열개의진주,창작·비주얼형,일러스트리깅,2690.0,1,46.0,0.1126559714795009,1.0,0.7046401515151516,0.4517974589609627,0.0346320346320346,0.2566415492471167,1.0,0.4362636436641047,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1681,UCvqqck2oSGLBlrXZW2OJfmA,. Seseren,,서브컬쳐게임,6430.0,1,82.66666666666667,0.1102036058763045,0.6666666666666666,0.6595643939393939,0.4291701825885562,0.0367965367965368,0.3647455927885109,1.0,0.4360946172493983,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
1682,UCet69OefiLlFDeXEmwFGBog,쥬노링,버츄얼 퍼포먼스형,버튜버,9340.0,1,26313.666666666668,0.0484192928316799,0.6666666666666666,0.4959415584415584,0.5058105471672143,0.237012987012987,0.1720228030316631,1.0,0.4354946936101894,보류,0,0,0,False,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,낮음
